cds,adcod,cdscod,media_voto,genere,etaimm,citttipo,rn
[K0101D] SCIENZE INFERMIERISTICHE E OSTETRICHE,I0101D131,K0101D,24.6666666666667,M,28,Italiana,9
[K0101D] SCIENZE INFERMIERISTICHE E OSTETRICHE,I0101D117,K0101D,26.25,M,25.5,Italiana,8
[K0101D] SCIENZE INFERMIERISTICHE E OSTETRICHE,I0101D112,K0101D,26.5,M,25.5,Italiana,7
[K0101D] SCIENZE INFERMIERISTICHE E OSTETRICHE,I0101D112,K0101D,27.0,M,25.5,Italiana,5
[K0101D] SCIENZE INFERMIERISTICHE E OSTETRICHE,I0101D131,K0101D,27.0,M,22,Italiana,6
[K0101D] SCIENZE INFERMIERISTICHE E OSTETRICHE,H4101D248,K0101D,27.2,M,22,Italiana,4
[K0101D] SCIENZE INFERMIERISTICHE E OSTETRICHE,I0101D117,K0101D,27.3333333333333,M,22,Italiana,3
[K0101D] SCIENZE INFERMIERISTICHE E OSTETRICHE,I0101D117,K0101D,28.0,M,22,Italiana,2
[K0101D] SCIENZE INFERMIERISTICHE E OSTETRICHE,I0101D112,K0101D,28.75,F,25.5,Italiana,10
[K0101D] SCIENZE INFERMIERISTICHE E OSTETRICHE,I0101D112,K0101D,28.8,F,25.5,Italiana,9
[K0101D] SCIENZE INFERMIERISTICHE E OSTETRICHE,I0101D117,K0101D,28.8,F,28,Italiana,7
[K0101D] SCIENZE INFERMIERISTICHE E OSTETRICHE,I0101D131,K0101D,28.8,F,25.5,Italiana,8
[K0101D] SCIENZE INFERMIERISTICHE E OSTETRICHE,I0101D112,K0101D,29.0,F,25.5,Italiana,6
[K0101D] SCIENZE INFERMIERISTICHE E OSTETRICHE,H4101D248,K0101D,29.25,F,22,Italiana,5
[K0101D] SCIENZE INFERMIERISTICHE E OSTETRICHE,K0101D008,K0101D,29.25,F,25.5,Italiana,4
[K0101D] SCIENZE INFERMIERISTICHE E OSTETRICHE,I0101D131,K0101D,29.3333333333333,M,25.5,Italiana,1
[K0101D] SCIENZE INFERMIERISTICHE E OSTETRICHE,I0101D131,K0101D,29.6666666666667,F,25.5,Italiana,3
[K0101D] SCIENZE INFERMIERISTICHE E OSTETRICHE,H4101D248,K0101D,29.75,F,25.5,Italiana,2
[K0101D] SCIENZE INFERMIERISTICHE E OSTETRICHE,H4101D248,K0101D,30.0,F,25.5,Italiana,1
