cdscod,cds,dtappello,commitment
F5701R,[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,2017-01-06T00:00:00Z,2
F5701R,[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,2017-01-31T00:00:00Z,2
F5701R,[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,2017-02-14T00:00:00Z,2
F5701R,[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,2017-02-16T00:00:00Z,2
F5701R,[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,2017-02-17T00:00:00Z,2
F5701R,[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,2017-02-21T00:00:00Z,2
F5701R,[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,2017-05-06T00:00:00Z,2
F5701R,[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,2017-06-06T00:00:00Z,2
F5701R,[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,2017-06-14T00:00:00Z,2
F5701R,[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,2017-06-22T00:00:00Z,2
F5701R,[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,2017-06-23T00:00:00Z,2
F5701R,[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,2017-06-28T00:00:00Z,2
F5701R,[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,2017-06-29T00:00:00Z,2
F5701R,[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,2017-07-13T00:00:00Z,2
F5701R,[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,2017-07-14T00:00:00Z,2
F5701R,[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,2017-07-18T00:00:00Z,2
F5701R,[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,2017-08-06T00:00:00Z,2
F5701R,[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,2017-09-19T00:00:00Z,2
F5701R,[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,2017-09-21T00:00:00Z,2
F5701R,[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,2017-09-27T00:00:00Z,2
F5701R,[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,2017-12-07T00:00:00Z,2
F5801Q,[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,2017-01-09T00:00:00Z,2
F5801Q,[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,2017-02-14T00:00:00Z,2
F5801Q,[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,2017-05-15T00:00:00Z,2
F5801Q,[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,2017-05-31T00:00:00Z,2
F5801Q,[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,2017-10-04T00:00:00Z,2
F5801Q,[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,2017-11-09T00:00:00Z,2
F5801Q,[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,2017-11-13T00:00:00Z,2
F6302N,[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,2016-11-30T00:00:00Z,2
F6302N,[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,2017-01-24T00:00:00Z,2
F6302N,[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,2017-05-04T00:00:00Z,2
F6302N,[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,2017-06-02T00:00:00Z,2
F6302N,[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,2017-06-09T00:00:00Z,2
F6302N,[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,2017-09-20T00:00:00Z,2
F6302N,[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,2017-09-22T00:00:00Z,2
F6302N,[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,2017-12-07T00:00:00Z,2
F7401Q,[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,2017-02-21T00:00:00Z,2
F7401Q,[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,2017-02-23T00:00:00Z,2
F7401Q,[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,2017-04-08T00:00:00Z,2
F7401Q,[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,2017-04-12T00:00:00Z,2
F7401Q,[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,2017-06-16T00:00:00Z,2
F7401Q,[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,2017-06-23T00:00:00Z,2
F7401Q,[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,2017-07-02T00:00:00Z,2
F7401Q,[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,2017-07-13T00:00:00Z,2
F7401Q,[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,2017-07-14T00:00:00Z,2
F7401Q,[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,2017-07-19T00:00:00Z,2
F7401Q,[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,2017-07-24T00:00:00Z,2
F7401Q,[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,2017-09-14T00:00:00Z,2
F7401Q,[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,2017-09-15T00:00:00Z,2
F7401Q,[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,2017-09-18T00:00:00Z,2
F7401Q,[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,2017-09-28T00:00:00Z,2
F7401Q,[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,2017-10-07T00:00:00Z,2
F7401Q,[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,2017-11-20T00:00:00Z,2
F7401Q,[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,2017-11-22T00:00:00Z,2
F7401Q,[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,2017-11-24T00:00:00Z,2
F7501Q,[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,2017-01-31T00:00:00Z,2
F7501Q,[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,2017-02-14T00:00:00Z,2
F7501Q,[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,2017-06-15T00:00:00Z,2
F7501Q,[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,2017-06-21T00:00:00Z,2
F7501Q,[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,2017-06-26T00:00:00Z,2
F7501Q,[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,2017-06-29T00:00:00Z,2
F7501Q,[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,2017-07-02T00:00:00Z,2
F7501Q,[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,2017-07-09T00:00:00Z,2
F7501Q,[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,2017-07-17T00:00:00Z,2
F7501Q,[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,2017-07-18T00:00:00Z,2
F7501Q,[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,2017-07-21T00:00:00Z,2
F7501Q,[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,2017-08-02T00:00:00Z,2
F7501Q,[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,2017-09-13T00:00:00Z,2
F7501Q,[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,2017-09-14T00:00:00Z,2
F7501Q,[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,2017-09-15T00:00:00Z,2
F7501Q,[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,2017-09-25T00:00:00Z,2
F7501Q,[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,2017-09-28T00:00:00Z,2
F7501Q,[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,2017-12-09T00:00:00Z,2
F7502Q,[F7502Q] MARINE SCIENCES - SCIENZE MARINE,2017-04-20T00:00:00Z,2
F7502Q,[F7502Q] MARINE SCIENCES - SCIENZE MARINE,2017-06-15T00:00:00Z,2
F7502Q,[F7502Q] MARINE SCIENCES - SCIENZE MARINE,2017-07-02T00:00:00Z,2
F7502Q,[F7502Q] MARINE SCIENCES - SCIENZE MARINE,2017-07-09T00:00:00Z,2
F7502Q,[F7502Q] MARINE SCIENCES - SCIENZE MARINE,2017-09-21T00:00:00Z,2
F7502Q,[F7502Q] MARINE SCIENCES - SCIENZE MARINE,2017-11-07T00:00:00Z,2
F7502Q,[F7502Q] MARINE SCIENCES - SCIENZE MARINE,2017-12-09T00:00:00Z,2
F7601M,[F7601M] ECONOMIA DEL TURISMO,2017-01-25T00:00:00Z,2
F7601M,[F7601M] ECONOMIA DEL TURISMO,2017-02-02T00:00:00Z,2
F7601M,[F7601M] ECONOMIA DEL TURISMO,2017-02-15T00:00:00Z,2
F7601M,[F7601M] ECONOMIA DEL TURISMO,2017-02-23T00:00:00Z,2
F7601M,[F7601M] ECONOMIA DEL TURISMO,2017-02-27T00:00:00Z,2
F7601M,[F7601M] ECONOMIA DEL TURISMO,2017-04-19T00:00:00Z,2
F7601M,[F7601M] ECONOMIA DEL TURISMO,2017-04-20T00:00:00Z,2
F7601M,[F7601M] ECONOMIA DEL TURISMO,2017-06-22T00:00:00Z,2
F7601M,[F7601M] ECONOMIA DEL TURISMO,2017-06-23T00:00:00Z,2
F7601M,[F7601M] ECONOMIA DEL TURISMO,2017-07-20T00:00:00Z,2
F7601M,[F7601M] ECONOMIA DEL TURISMO,2017-09-15T00:00:00Z,2
F7601M,[F7601M] ECONOMIA DEL TURISMO,2017-09-21T00:00:00Z,2
F7601M,[F7601M] ECONOMIA DEL TURISMO,2017-10-02T00:00:00Z,2
F7601M,[F7601M] ECONOMIA DEL TURISMO,2017-10-04T00:00:00Z,2
F7601M,[F7601M] ECONOMIA DEL TURISMO,2017-10-07T00:00:00Z,2
F7601M,[F7601M] ECONOMIA DEL TURISMO,2017-10-16T00:00:00Z,2
F7701M,[F7701M] SCIENZE ECONOMICO-AZIENDALI,2017-01-31T00:00:00Z,2
F7701M,[F7701M] SCIENZE ECONOMICO-AZIENDALI,2017-02-27T00:00:00Z,2
F7701M,[F7701M] SCIENZE ECONOMICO-AZIENDALI,2017-06-15T00:00:00Z,2
F7701M,[F7701M] SCIENZE ECONOMICO-AZIENDALI,2017-06-20T00:00:00Z,2
F7701M,[F7701M] SCIENZE ECONOMICO-AZIENDALI,2017-06-26T00:00:00Z,2
F7701M,[F7701M] SCIENZE ECONOMICO-AZIENDALI,2017-06-30T00:00:00Z,2
F7701M,[F7701M] SCIENZE ECONOMICO-AZIENDALI,2017-07-19T00:00:00Z,2
F7701M,[F7701M] SCIENZE ECONOMICO-AZIENDALI,2017-09-28T00:00:00Z,2
F7701M,[F7701M] SCIENZE ECONOMICO-AZIENDALI,2017-11-04T00:00:00Z,2
F7702M,[F7702M] MARKETING E MERCATI GLOBALI,2017-01-02T00:00:00Z,2
F7702M,[F7702M] MARKETING E MERCATI GLOBALI,2017-01-25T00:00:00Z,2
F7702M,[F7702M] MARKETING E MERCATI GLOBALI,2017-02-02T00:00:00Z,2
F7702M,[F7702M] MARKETING E MERCATI GLOBALI,2017-02-15T00:00:00Z,2
F7702M,[F7702M] MARKETING E MERCATI GLOBALI,2017-03-02T00:00:00Z,2
F7702M,[F7702M] MARKETING E MERCATI GLOBALI,2017-04-07T00:00:00Z,2
F7702M,[F7702M] MARKETING E MERCATI GLOBALI,2017-06-07T00:00:00Z,2
F7702M,[F7702M] MARKETING E MERCATI GLOBALI,2017-06-19T00:00:00Z,2
F7702M,[F7702M] MARKETING E MERCATI GLOBALI,2017-06-20T00:00:00Z,2
F7702M,[F7702M] MARKETING E MERCATI GLOBALI,2017-06-30T00:00:00Z,2
F7702M,[F7702M] MARKETING E MERCATI GLOBALI,2017-07-26T00:00:00Z,2
F7702M,[F7702M] MARKETING E MERCATI GLOBALI,2017-09-14T00:00:00Z,2
F7702M,[F7702M] MARKETING E MERCATI GLOBALI,2017-09-19T00:00:00Z,2
F7702M,[F7702M] MARKETING E MERCATI GLOBALI,2017-09-21T00:00:00Z,2
F7702M,[F7702M] MARKETING E MERCATI GLOBALI,2017-10-04T00:00:00Z,2
F7702M,[F7702M] MARKETING E MERCATI GLOBALI,2017-11-04T00:00:00Z,2
F7702M,[F7702M] MARKETING E MERCATI GLOBALI,2017-11-09T00:00:00Z,2
F8202B,[F8202B] SCIENZE STATISTICHE ED ECONOMICHE,2017-06-28T00:00:00Z,2
F8203B,[F8203B] BIOSTATISTICA,2017-01-02T00:00:00Z,2
F8203B,[F8203B] BIOSTATISTICA,2017-02-20T00:00:00Z,2
F8203B,[F8203B] BIOSTATISTICA,2017-02-23T00:00:00Z,2
F8203B,[F8203B] BIOSTATISTICA,2017-02-24T00:00:00Z,2
F8203B,[F8203B] BIOSTATISTICA,2017-03-02T00:00:00Z,2
F8203B,[F8203B] BIOSTATISTICA,2017-03-07T00:00:00Z,2
F8203B,[F8203B] BIOSTATISTICA,2017-04-09T00:00:00Z,2
F8203B,[F8203B] BIOSTATISTICA,2017-04-26T00:00:00Z,2
F8203B,[F8203B] BIOSTATISTICA,2017-06-02T00:00:00Z,2
F8203B,[F8203B] BIOSTATISTICA,2017-06-07T00:00:00Z,2
F8203B,[F8203B] BIOSTATISTICA,2017-06-26T00:00:00Z,2
F8203B,[F8203B] BIOSTATISTICA,2017-06-27T00:00:00Z,2
F8203B,[F8203B] BIOSTATISTICA,2017-06-30T00:00:00Z,2
F8203B,[F8203B] BIOSTATISTICA,2017-07-02T00:00:00Z,2
F8203B,[F8203B] BIOSTATISTICA,2017-07-09T00:00:00Z,2
F8203B,[F8203B] BIOSTATISTICA,2017-07-17T00:00:00Z,2
F8203B,[F8203B] BIOSTATISTICA,2017-07-21T00:00:00Z,2
F8203B,[F8203B] BIOSTATISTICA,2017-08-05T00:00:00Z,2
F8203B,[F8203B] BIOSTATISTICA,2017-09-13T00:00:00Z,2
F8203B,[F8203B] BIOSTATISTICA,2017-09-15T00:00:00Z,2
F8203B,[F8203B] BIOSTATISTICA,2017-11-09T00:00:00Z,2
F8203B,[F8203B] BIOSTATISTICA,2017-11-13T00:00:00Z,2
F8203B,[F8203B] BIOSTATISTICA,2017-12-07T00:00:00Z,2
F8204B,[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,2016-11-15T00:00:00Z,2
F8204B,[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,2017-02-20T00:00:00Z,2
F8204B,[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,2017-02-24T00:00:00Z,2
F8204B,[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,2017-03-07T00:00:00Z,2
F8204B,[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,2017-04-07T00:00:00Z,2
F8204B,[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,2017-04-10T00:00:00Z,2
F8204B,[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,2017-04-21T00:00:00Z,2
F8204B,[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,2017-05-07T00:00:00Z,2
F8204B,[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,2017-06-02T00:00:00Z,2
F8204B,[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,2017-06-29T00:00:00Z,2
F8204B,[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,2017-07-20T00:00:00Z,2
F8204B,[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,2017-08-05T00:00:00Z,2
F8204B,[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,2017-09-13T00:00:00Z,2
F8204B,[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,2017-09-14T00:00:00Z,2
F8204B,[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,2017-10-07T00:00:00Z,2
F8204B,[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,2017-11-16T00:00:00Z,2
F8204B,[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,2017-12-07T00:00:00Z,2
F8501R,[F8501R] SCIENZE PEDAGOGICHE,2017-01-02T00:00:00Z,2
F8501R,[F8501R] SCIENZE PEDAGOGICHE,2017-01-06T00:00:00Z,2
F8501R,[F8501R] SCIENZE PEDAGOGICHE,2017-01-25T00:00:00Z,2
F8501R,[F8501R] SCIENZE PEDAGOGICHE,2017-02-15T00:00:00Z,2
F8501R,[F8501R] SCIENZE PEDAGOGICHE,2017-02-21T00:00:00Z,2
F8501R,[F8501R] SCIENZE PEDAGOGICHE,2017-02-28T00:00:00Z,2
F8501R,[F8501R] SCIENZE PEDAGOGICHE,2017-04-07T00:00:00Z,2
F8501R,[F8501R] SCIENZE PEDAGOGICHE,2017-05-06T00:00:00Z,2
F8501R,[F8501R] SCIENZE PEDAGOGICHE,2017-06-02T00:00:00Z,2
F8501R,[F8501R] SCIENZE PEDAGOGICHE,2017-06-13T00:00:00Z,2
F8501R,[F8501R] SCIENZE PEDAGOGICHE,2017-06-28T00:00:00Z,2
F8501R,[F8501R] SCIENZE PEDAGOGICHE,2017-06-30T00:00:00Z,2
F8501R,[F8501R] SCIENZE PEDAGOGICHE,2017-07-02T00:00:00Z,2
F8501R,[F8501R] SCIENZE PEDAGOGICHE,2017-07-18T00:00:00Z,2
F8501R,[F8501R] SCIENZE PEDAGOGICHE,2017-09-10T00:00:00Z,2
F8501R,[F8501R] SCIENZE PEDAGOGICHE,2017-09-13T00:00:00Z,2
F8501R,[F8501R] SCIENZE PEDAGOGICHE,2017-09-14T00:00:00Z,2
F8501R,[F8501R] SCIENZE PEDAGOGICHE,2017-09-15T00:00:00Z,2
F8501R,[F8501R] SCIENZE PEDAGOGICHE,2017-09-26T00:00:00Z,2
F8501R,[F8501R] SCIENZE PEDAGOGICHE,2017-09-28T00:00:00Z,2
F8501R,[F8501R] SCIENZE PEDAGOGICHE,2017-10-07T00:00:00Z,2
F8501R,[F8501R] SCIENZE PEDAGOGICHE,2017-11-01T00:00:00Z,2
F8501R,[F8501R] SCIENZE PEDAGOGICHE,2017-12-06T00:00:00Z,2
F8501R,[F8501R] SCIENZE PEDAGOGICHE,2017-12-07T00:00:00Z,2
F8701N,[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,2016-01-12T00:00:00Z,2
F8701N,[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,2016-12-19T00:00:00Z,2
F8701N,[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,2017-01-23T00:00:00Z,2
F8701N,[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,2017-04-04T00:00:00Z,2
F8701N,[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,2017-04-07T00:00:00Z,2
F8701N,[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,2017-05-07T00:00:00Z,2
F8701N,[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,2017-07-09T00:00:00Z,2
F8701N,[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,2017-09-15T00:00:00Z,2
F8701N,[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,2017-09-20T00:00:00Z,2
F8801N,[F8801N] SOCIOLOGIA,2016-12-16T00:00:00Z,2
F8801N,[F8801N] SOCIOLOGIA,2017-01-23T00:00:00Z,2
F8801N,[F8801N] SOCIOLOGIA,2017-04-26T00:00:00Z,2
F8801N,[F8801N] SOCIOLOGIA,2017-04-28T00:00:00Z,2
F8801N,[F8801N] SOCIOLOGIA,2017-05-07T00:00:00Z,2
F8801N,[F8801N] SOCIOLOGIA,2017-07-07T00:00:00Z,2
F8801N,[F8801N] SOCIOLOGIA,2017-07-17T00:00:00Z,2
F8801N,[F8801N] SOCIOLOGIA,2017-08-09T00:00:00Z,2
F8801N,[F8801N] SOCIOLOGIA,2017-09-14T00:00:00Z,2
F8801N,[F8801N] SOCIOLOGIA,2017-09-18T00:00:00Z,2
F8801N,[F8801N] SOCIOLOGIA,2017-09-20T00:00:00Z,2
F8801N,[F8801N] SOCIOLOGIA,2017-09-22T00:00:00Z,2
F8801N,[F8801N] SOCIOLOGIA,2017-09-28T00:00:00Z,2
F8801N,[F8801N] SOCIOLOGIA,2017-10-07T00:00:00Z,2
F8801N,[F8801N] SOCIOLOGIA,2017-11-04T00:00:00Z,2
F9201P,[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE,2017-01-18T00:00:00Z,2
F9201P,[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE,2017-02-14T00:00:00Z,2
F9201P,[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE,2017-02-16T00:00:00Z,2
F9201P,[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE,2017-06-19T00:00:00Z,2
F9201P,[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE,2017-06-22T00:00:00Z,2
F9201P,[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE,2017-06-23T00:00:00Z,2
F9201P,[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE,2017-07-21T00:00:00Z,2
F9201P,[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE,2017-09-13T00:00:00Z,2
F9201P,[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE,2017-09-15T00:00:00Z,2
G8501R,[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,2017-01-18T00:00:00Z,2
G8501R,[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,2017-01-23T00:00:00Z,2
G8501R,[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,2017-01-25T00:00:00Z,2
G8501R,[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,2017-01-31T00:00:00Z,2
G8501R,[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,2017-02-13T00:00:00Z,2
G8501R,[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,2017-05-06T00:00:00Z,2
G8501R,[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,2017-06-06T00:00:00Z,2
G8501R,[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,2017-06-16T00:00:00Z,2
G8501R,[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,2017-06-22T00:00:00Z,2
G8501R,[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,2017-07-02T00:00:00Z,2
G8501R,[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,2017-07-17T00:00:00Z,2
G8501R,[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,2017-07-18T00:00:00Z,2
G8501R,[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,2017-07-19T00:00:00Z,2
G8501R,[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,2017-09-13T00:00:00Z,2
G8501R,[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,2017-09-22T00:00:00Z,2
G8501R,[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,2017-10-19T00:00:00Z,2
G8501R,[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,2017-11-09T00:00:00Z,2
H4101D,[H4101D] MEDICINA E CHIRURGIA,2017-01-13T00:00:00Z,2
H4101D,[H4101D] MEDICINA E CHIRURGIA,2017-01-19T00:00:00Z,2
H4101D,[H4101D] MEDICINA E CHIRURGIA,2017-02-20T00:00:00Z,2
H4101D,[H4101D] MEDICINA E CHIRURGIA,2017-03-23T00:00:00Z,2
H4101D,[H4101D] MEDICINA E CHIRURGIA,2017-03-24T00:00:00Z,2
H4101D,[H4101D] MEDICINA E CHIRURGIA,2017-03-30T00:00:00Z,2
H4101D,[H4101D] MEDICINA E CHIRURGIA,2017-04-07T00:00:00Z,2
H4101D,[H4101D] MEDICINA E CHIRURGIA,2017-05-09T00:00:00Z,2
H4101D,[H4101D] MEDICINA E CHIRURGIA,2017-05-15T00:00:00Z,2
H4101D,[H4101D] MEDICINA E CHIRURGIA,2017-05-25T00:00:00Z,2
H4101D,[H4101D] MEDICINA E CHIRURGIA,2017-06-07T00:00:00Z,2
H4101D,[H4101D] MEDICINA E CHIRURGIA,2017-06-13T00:00:00Z,2
H4101D,[H4101D] MEDICINA E CHIRURGIA,2017-06-21T00:00:00Z,2
H4101D,[H4101D] MEDICINA E CHIRURGIA,2017-06-27T00:00:00Z,2
H4101D,[H4101D] MEDICINA E CHIRURGIA,2017-06-29T00:00:00Z,2
H4101D,[H4101D] MEDICINA E CHIRURGIA,2017-07-26T00:00:00Z,2
H4101D,[H4101D] MEDICINA E CHIRURGIA,2017-08-06T00:00:00Z,2
H4101D,[H4101D] MEDICINA E CHIRURGIA,2017-09-15T00:00:00Z,2
H4101D,[H4101D] MEDICINA E CHIRURGIA,2017-09-19T00:00:00Z,2
H4101D,[H4101D] MEDICINA E CHIRURGIA,2017-09-26T00:00:00Z,2
H4101D,[H4101D] MEDICINA E CHIRURGIA,2017-09-28T00:00:00Z,2
H4101D,[H4101D] MEDICINA E CHIRURGIA,2017-09-29T00:00:00Z,2
H4101D,[H4101D] MEDICINA E CHIRURGIA,2017-10-01T00:00:00Z,2
H4101D,[H4101D] MEDICINA E CHIRURGIA,2017-12-07T00:00:00Z,2
H4601D,[H4601D] ODONTOIATRIA E PROTESI DENTARIA,2017-01-18T00:00:00Z,2
H4601D,[H4601D] ODONTOIATRIA E PROTESI DENTARIA,2017-01-27T00:00:00Z,2
H4601D,[H4601D] ODONTOIATRIA E PROTESI DENTARIA,2017-01-30T00:00:00Z,2
H4601D,[H4601D] ODONTOIATRIA E PROTESI DENTARIA,2017-02-13T00:00:00Z,2
H4601D,[H4601D] ODONTOIATRIA E PROTESI DENTARIA,2017-02-24T00:00:00Z,2
H4601D,[H4601D] ODONTOIATRIA E PROTESI DENTARIA,2017-05-07T00:00:00Z,2
H4601D,[H4601D] ODONTOIATRIA E PROTESI DENTARIA,2017-06-03T00:00:00Z,2
H4601D,[H4601D] ODONTOIATRIA E PROTESI DENTARIA,2017-06-06T00:00:00Z,2
H4601D,[H4601D] ODONTOIATRIA E PROTESI DENTARIA,2017-06-13T00:00:00Z,2
H4601D,[H4601D] ODONTOIATRIA E PROTESI DENTARIA,2017-06-19T00:00:00Z,2
H4601D,[H4601D] ODONTOIATRIA E PROTESI DENTARIA,2017-06-20T00:00:00Z,2
H4601D,[H4601D] ODONTOIATRIA E PROTESI DENTARIA,2017-06-22T00:00:00Z,2
H4601D,[H4601D] ODONTOIATRIA E PROTESI DENTARIA,2017-06-26T00:00:00Z,2
H4601D,[H4601D] ODONTOIATRIA E PROTESI DENTARIA,2017-07-06T00:00:00Z,2
