appcod,cdscod,cds,num_stud,year,dtappello,ad
5286,E3901N,[E3901N] SERVIZIO SOCIALE,1,2017,2017-09-19T00:00:00Z,"[E3901N037] INCLUSIONE SOCIALE, RETI E WELFARE"
5287,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-11-30T00:00:00Z,[A5810015] DIRITTO PENALE
5288,E4001N,[E4001N] SOCIOLOGIA,2,2017,2017-04-05T00:00:00Z,[A5810046] CRIMINOLOGIA
5289,E4001N,[E4001N] SOCIOLOGIA,3,2017,2017-05-31T00:00:00Z,[A5810046] CRIMINOLOGIA
5290,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-06-21T00:00:00Z,[A5810046] CRIMINOLOGIA
5291,E4001N,[E4001N] SOCIOLOGIA,4,2017,2017-07-19T00:00:00Z,[A5810046] CRIMINOLOGIA
5292,E4001N,[E4001N] SOCIOLOGIA,3,2017,2017-09-28T00:00:00Z,[A5810046] CRIMINOLOGIA
5294,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-02-13T00:00:00Z,[A5810055] DIRITTO DI FAMIGLIA
5295,E4001N,[E4001N] SOCIOLOGIA,6,2017,2017-05-31T00:00:00Z,[E1401A040] CRIMINOLOGIA
5296,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-06-09T00:00:00Z,[E1401A040] CRIMINOLOGIA
5297,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-11-28T00:00:00Z,[E1401A040] CRIMINOLOGIA
5299,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-01-25T00:00:00Z,[E1501N009] SOCIOLOGIA DELLA CULTURA E DEL TEMPO LIBERO
5300,E4001N,[E4001N] SOCIOLOGIA,3,2017,2017-04-27T00:00:00Z,[E1501N009] SOCIOLOGIA DELLA CULTURA E DEL TEMPO LIBERO
5301,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-07-21T00:00:00Z,[E1501N009] SOCIOLOGIA DELLA CULTURA E DEL TEMPO LIBERO
5302,E4001N,[E4001N] SOCIOLOGIA,2,2017,2017-04-21T00:00:00Z,[E1501N071] SOCIOLOGIA DEL TURISMO
5303,E4001N,[E4001N] SOCIOLOGIA,2,2017,2017-07-21T00:00:00Z,[E1501N071] SOCIOLOGIA DEL TURISMO
5304,E4001N,[E4001N] SOCIOLOGIA,2,2017,2017-04-19T00:00:00Z,[E1601N034] MANAGEMENT DEI SERVIZI PUBBLICI E DELLE ORGANIZZAZIONI NO PROFIT
5305,E4001N,[E4001N] SOCIOLOGIA,2,2017,2017-06-06T00:00:00Z,[E1901R005] PSICOLOGIA DELL'EDUCAZIONE
5306,E4001N,[E4001N] SOCIOLOGIA,2,2017,2017-06-20T00:00:00Z,[E1901R005] PSICOLOGIA DELL'EDUCAZIONE
5307,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-04-07T00:00:00Z,[E1901R005] PSICOLOGIA DELL'EDUCAZIONE
5308,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-09-19T00:00:00Z,[E1901R005] PSICOLOGIA DELL'EDUCAZIONE
5309,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-06-06T00:00:00Z,[E1901R005] PSICOLOGIA DELL'EDUCAZIONE
5310,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-01-06T00:00:00Z,[E1901R009] PEDAGOGIA DELL'INFANZIA
5311,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-07-02T00:00:00Z,[E1901R080] PEDAGOGIA DEL GIOCO
5312,E4001N,[E4001N] SOCIOLOGIA,3,2017,2017-07-06T00:00:00Z,[E1901R087] PEDAGOGIA DELL'ADOLESCENZA
5313,E4001N,[E4001N] SOCIOLOGIA,2,2017,2017-06-21T00:00:00Z,[E1901R087] PEDAGOGIA DELL'ADOLESCENZA
5314,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-01-17T00:00:00Z,[E1901R101] GESTIONE DELLE RISORSE UMANE
5315,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-09-18T00:00:00Z,[E1901R101] GESTIONE DELLE RISORSE UMANE
5316,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-01-24T00:00:00Z,[E1901R107] PEDAGOGIA DEL CORPO
5317,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-06-13T00:00:00Z,[E2001R010] ORGANIZZAZIONE AZIENDALE
5318,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-02-20T00:00:00Z,[E2001R027] ANTROPOLOGIA DELLA CONTEMPORANEITÀ
5319,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-06-15T00:00:00Z,[E2001R038] ISTITUZIONI DI CULTURA ARABA
5320,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-06-20T00:00:00Z,[E2004P007] TEORIA E TECNICA DEI NUOVI MEDIA
5321,E4001N,[E4001N] SOCIOLOGIA,3,2017,2017-06-26T00:00:00Z,[E2004P026] PSICOLOGIA SOCIALE DELLA COMUNICAZIONE
5322,E4001N,[E4001N] SOCIOLOGIA,2,2017,2017-09-15T00:00:00Z,[E2004P026] PSICOLOGIA SOCIALE DELLA COMUNICAZIONE
5323,E4001N,[E4001N] SOCIOLOGIA,4,2017,2017-12-06T00:00:00Z,"[E2401P015] MOTIVAZIONE, EMOZIONE E PERSONALITÀ"
5324,E4001N,[E4001N] SOCIOLOGIA,3,2017,2017-12-07T00:00:00Z,"[E2401P015] MOTIVAZIONE, EMOZIONE E PERSONALITÀ"
5325,E4001N,[E4001N] SOCIOLOGIA,2,2017,2017-09-20T00:00:00Z,"[E2401P015] MOTIVAZIONE, EMOZIONE E PERSONALITÀ"
5326,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-06-06T00:00:00Z,[E2401P026] PSICOLOGIA GIURIDICA
5327,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-07-13T00:00:00Z,[E2401P026] PSICOLOGIA GIURIDICA
5328,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-11-09T00:00:00Z,[E2401P026] PSICOLOGIA GIURIDICA
5329,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-01-23T00:00:00Z,[E2401P035] CRIMINOLOGIA
5330,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-08-02T00:00:00Z,[E2401P035] CRIMINOLOGIA
5331,E4001N,[E4001N] SOCIOLOGIA,4,2017,2017-05-31T00:00:00Z,[E2401P035] CRIMINOLOGIA
5332,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-07-19T00:00:00Z,[E2401P035] CRIMINOLOGIA
5333,E4001N,[E4001N] SOCIOLOGIA,4,2017,2017-09-28T00:00:00Z,[E2401P035] CRIMINOLOGIA
5334,E4001N,[E4001N] SOCIOLOGIA,2,2017,2017-06-19T00:00:00Z,[E2401P103] PSICOPATOLOGIA GENERALE
5336,E4001N,[E4001N] SOCIOLOGIA,2,2017,2017-01-16T00:00:00Z,[E3901N030] SOCIOLOGIA DELLA DEVIANZA
5337,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-04-28T00:00:00Z,[E3901N030] SOCIOLOGIA DELLA DEVIANZA
5338,E4001N,[E4001N] SOCIOLOGIA,221,2017,2017-07-21T00:00:00Z,[E4001N009] DEMOGRAFIA
5339,E4001N,[E4001N] SOCIOLOGIA,88,2017,2017-09-22T00:00:00Z,[E4001N009] DEMOGRAFIA
5341,E4001N,[E4001N] SOCIOLOGIA,16,2017,2017-01-25T00:00:00Z,[E4001N011] STATISTICA
5342,E4001N,[E4001N] SOCIOLOGIA,2,2017,2017-04-26T00:00:00Z,[E4001N011] STATISTICA
5343,E4001N,[E4001N] SOCIOLOGIA,7,2017,2017-07-20T00:00:00Z,[E4001N011] STATISTICA
5344,E4001N,[E4001N] SOCIOLOGIA,3,2017,2017-09-22T00:00:00Z,[E4001N011] STATISTICA
5346,E4001N,[E4001N] SOCIOLOGIA,100,2017,2017-01-26T00:00:00Z,[E4001N014] PSICOLOGIA SOCIALE
5347,E4001N,[E4001N] SOCIOLOGIA,52,2017,2017-04-28T00:00:00Z,[E4001N014] PSICOLOGIA SOCIALE
5348,E4001N,[E4001N] SOCIOLOGIA,33,2017,2017-07-20T00:00:00Z,[E4001N014] PSICOLOGIA SOCIALE
5349,E4001N,[E4001N] SOCIOLOGIA,14,2017,2017-09-21T00:00:00Z,[E4001N014] PSICOLOGIA SOCIALE
5350,E4001N,[E4001N] SOCIOLOGIA,3,2017,2017-01-20T00:00:00Z,[E4001N015] STORIA CONTEMPORANEA
5351,E4001N,[E4001N] SOCIOLOGIA,95,2017,2017-04-26T00:00:00Z,[E4001N015] STORIA CONTEMPORANEA
5352,E4001N,[E4001N] SOCIOLOGIA,54,2017,2017-07-14T00:00:00Z,[E4001N015] STORIA CONTEMPORANEA
5353,E4001N,[E4001N] SOCIOLOGIA,105,2017,2017-09-18T00:00:00Z,[E4001N015] STORIA CONTEMPORANEA
5354,E4001N,[E4001N] SOCIOLOGIA,249,2017,2017-04-28T00:00:00Z,[E4001N044] SOCIOLOGIA 1
5355,E4001N,[E4001N] SOCIOLOGIA,49,2017,2017-07-21T00:00:00Z,[E4001N044] SOCIOLOGIA 1
5356,E4001N,[E4001N] SOCIOLOGIA,43,2017,2017-09-22T00:00:00Z,[E4001N044] SOCIOLOGIA 1
5357,E4001N,[E4001N] SOCIOLOGIA,97,2017,2017-07-19T00:00:00Z,[E4001N045] MATEMATICA
5358,E4001N,[E4001N] SOCIOLOGIA,13,2017,2017-09-22T00:00:00Z,[E4001N045] MATEMATICA
5359,E4001N,[E4001N] SOCIOLOGIA,78,2017,2017-07-19T00:00:00Z,[E4001N046] METODI E TECNICHE PER LA RICERCA SOCIALE
5360,E4001N,[E4001N] SOCIOLOGIA,5,2017,2017-07-27T00:00:00Z,[E4001N046] METODI E TECNICHE PER LA RICERCA SOCIALE
5361,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-01-08T00:00:00Z,[E4001N046] METODI E TECNICHE PER LA RICERCA SOCIALE
5362,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-10-08T00:00:00Z,[E4001N046] METODI E TECNICHE PER LA RICERCA SOCIALE
5363,E4001N,[E4001N] SOCIOLOGIA,80,2017,2017-09-22T00:00:00Z,[E4001N046] METODI E TECNICHE PER LA RICERCA SOCIALE
5364,E4001N,[E4001N] SOCIOLOGIA,25,2017,2017-09-26T00:00:00Z,[E4001N046] METODI E TECNICHE PER LA RICERCA SOCIALE
5366,E4001N,[E4001N] SOCIOLOGIA,61,2017,2017-01-24T00:00:00Z,[E4001N047] SOCIOLOGIA 2
5367,E4001N,[E4001N] SOCIOLOGIA,109,2017,2017-04-27T00:00:00Z,[E4001N047] SOCIOLOGIA 2
5368,E4001N,[E4001N] SOCIOLOGIA,59,2017,2017-07-20T00:00:00Z,[E4001N047] SOCIOLOGIA 2
5369,E4001N,[E4001N] SOCIOLOGIA,27,2017,2017-09-21T00:00:00Z,[E4001N047] SOCIOLOGIA 2
5370,E4001N,[E4001N] SOCIOLOGIA,33,2017,2017-04-27T00:00:00Z,[E4001N048] TECNICHE QUANTITATIVE DI ANALISI
5371,E4001N,[E4001N] SOCIOLOGIA,31,2017,2017-07-20T00:00:00Z,[E4001N048] TECNICHE QUANTITATIVE DI ANALISI
5372,E4001N,[E4001N] SOCIOLOGIA,14,2017,2017-09-22T00:00:00Z,[E4001N048] TECNICHE QUANTITATIVE DI ANALISI
5373,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-04-19T00:00:00Z,[E4001N050] ISTITUZIONI DI DIRITTO PUBBLICO
5374,E4001N,[E4001N] SOCIOLOGIA,87,2017,2017-07-21T00:00:00Z,[E4001N050] ISTITUZIONI DI DIRITTO PUBBLICO
5375,E4001N,[E4001N] SOCIOLOGIA,50,2017,2017-09-18T00:00:00Z,[E4001N050] ISTITUZIONI DI DIRITTO PUBBLICO
5377,E4001N,[E4001N] SOCIOLOGIA,55,2017,2017-01-27T00:00:00Z,[E4001N051] ANTROPOLOGIA
5378,E4001N,[E4001N] SOCIOLOGIA,16,2017,2017-04-21T00:00:00Z,[E4001N051] ANTROPOLOGIA
5379,E4001N,[E4001N] SOCIOLOGIA,13,2017,2017-07-19T00:00:00Z,[E4001N051] ANTROPOLOGIA
5380,E4001N,[E4001N] SOCIOLOGIA,11,2017,2017-09-20T00:00:00Z,[E4001N051] ANTROPOLOGIA
5382,E4001N,[E4001N] SOCIOLOGIA,62,2017,2017-01-27T00:00:00Z,[E4001N053] ORGANIZZAZIONE E LAVORO
5383,E4001N,[E4001N] SOCIOLOGIA,33,2017,2017-04-27T00:00:00Z,[E4001N053] ORGANIZZAZIONE E LAVORO
5384,E4001N,[E4001N] SOCIOLOGIA,37,2017,2017-07-21T00:00:00Z,[E4001N053] ORGANIZZAZIONE E LAVORO
5385,E4001N,[E4001N] SOCIOLOGIA,21,2017,2017-09-20T00:00:00Z,[E4001N053] ORGANIZZAZIONE E LAVORO
5386,E4001N,[E4001N] SOCIOLOGIA,3,2017,2017-01-25T00:00:00Z,[E4001N054] AMBIENTE E RETI TERRITORIALI
5387,E4001N,[E4001N] SOCIOLOGIA,99,2017,2017-04-21T00:00:00Z,[E4001N054] AMBIENTE E RETI TERRITORIALI
5388,E4001N,[E4001N] SOCIOLOGIA,43,2017,2017-07-17T00:00:00Z,[E4001N054] AMBIENTE E RETI TERRITORIALI
5389,E4001N,[E4001N] SOCIOLOGIA,18,2017,2017-09-14T00:00:00Z,[E4001N054] AMBIENTE E RETI TERRITORIALI
5391,E4001N,[E4001N] SOCIOLOGIA,75,2017,2017-04-26T00:00:00Z,[E4001N055] LA COMUNICAZIONE: PRODUZIONE E CONSUMO
5392,E4001N,[E4001N] SOCIOLOGIA,33,2017,2017-07-21T00:00:00Z,[E4001N055] LA COMUNICAZIONE: PRODUZIONE E CONSUMO
5393,E4001N,[E4001N] SOCIOLOGIA,16,2017,2017-09-18T00:00:00Z,[E4001N055] LA COMUNICAZIONE: PRODUZIONE E CONSUMO
5395,E4001N,[E4001N] SOCIOLOGIA,15,2017,2017-01-26T00:00:00Z,[E4001N056] NUOVI SOGGETTI URBANI
5396,E4001N,[E4001N] SOCIOLOGIA,12,2017,2017-04-26T00:00:00Z,[E4001N056] NUOVI SOGGETTI URBANI
5397,E4001N,[E4001N] SOCIOLOGIA,6,2017,2017-07-21T00:00:00Z,[E4001N056] NUOVI SOGGETTI URBANI
5398,E4001N,[E4001N] SOCIOLOGIA,5,2017,2017-09-22T00:00:00Z,[E4001N056] NUOVI SOGGETTI URBANI
5399,E4001N,[E4001N] SOCIOLOGIA,10,2017,2017-04-26T00:00:00Z,[E4001N057] SOCIOLOGIA DELLA FAMIGLIA
5400,E4001N,[E4001N] SOCIOLOGIA,6,2017,2017-07-19T00:00:00Z,[E4001N057] SOCIOLOGIA DELLA FAMIGLIA
5401,E4001N,[E4001N] SOCIOLOGIA,2,2017,2017-09-19T00:00:00Z,[E4001N057] SOCIOLOGIA DELLA FAMIGLIA
5403,E4001N,[E4001N] SOCIOLOGIA,28,2017,2017-01-26T00:00:00Z,[E4001N058] POVERTA' E SALUTE
5404,E4001N,[E4001N] SOCIOLOGIA,7,2017,2017-04-28T00:00:00Z,[E4001N058] POVERTA' E SALUTE
5405,E4001N,[E4001N] SOCIOLOGIA,5,2017,2017-07-21T00:00:00Z,[E4001N058] POVERTA' E SALUTE
5406,E4001N,[E4001N] SOCIOLOGIA,4,2017,2017-09-21T00:00:00Z,[E4001N058] POVERTA' E SALUTE
5408,E4001N,[E4001N] SOCIOLOGIA,15,2017,2017-01-27T00:00:00Z,[E4001N059] SOCIOLOGIA DELLO SVILUPPO
5409,E4001N,[E4001N] SOCIOLOGIA,4,2017,2017-04-27T00:00:00Z,[E4001N059] SOCIOLOGIA DELLO SVILUPPO
5410,E4001N,[E4001N] SOCIOLOGIA,6,2017,2017-07-21T00:00:00Z,[E4001N059] SOCIOLOGIA DELLO SVILUPPO
5411,E4001N,[E4001N] SOCIOLOGIA,5,2017,2017-09-20T00:00:00Z,[E4001N059] SOCIOLOGIA DELLO SVILUPPO
5412,E4001N,[E4001N] SOCIOLOGIA,32,2017,2017-07-21T00:00:00Z,[E4001N065] ELEMENTI DI ECONOMIA
5413,E4001N,[E4001N] SOCIOLOGIA,22,2017,2017-09-21T00:00:00Z,[E4001N065] ELEMENTI DI ECONOMIA
5415,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-01-26T00:00:00Z,[E4001N066] FILOSOFIA DELLE SCIENZE SOCIALI E POLITICHE
5416,E4001N,[E4001N] SOCIOLOGIA,42,2017,2017-04-26T00:00:00Z,[E4001N066] FILOSOFIA DELLE SCIENZE SOCIALI E POLITICHE
5417,E4001N,[E4001N] SOCIOLOGIA,14,2017,2017-09-20T00:00:00Z,[E4001N066] FILOSOFIA DELLE SCIENZE SOCIALI E POLITICHE
5418,E4001N,[E4001N] SOCIOLOGIA,7,2017,2017-07-19T00:00:00Z,[E4001N066] FILOSOFIA DELLE SCIENZE SOCIALI E POLITICHE
5420,E4001N,[E4001N] SOCIOLOGIA,41,2017,2017-01-26T00:00:00Z,"[E4001N067] CULTURE, DIFFERENZE, CONFLITTI"
5421,E4001N,[E4001N] SOCIOLOGIA,19,2017,2017-04-28T00:00:00Z,"[E4001N067] CULTURE, DIFFERENZE, CONFLITTI"
5422,E4001N,[E4001N] SOCIOLOGIA,6,2017,2017-07-21T00:00:00Z,"[E4001N067] CULTURE, DIFFERENZE, CONFLITTI"
5423,E4001N,[E4001N] SOCIOLOGIA,2,2017,2017-09-22T00:00:00Z,"[E4001N067] CULTURE, DIFFERENZE, CONFLITTI"
5424,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-01-27T00:00:00Z,[E4001N068] SOCIOLOGIA DEL LINGUAGGIO
5425,E4001N,[E4001N] SOCIOLOGIA,101,2017,2017-04-20T00:00:00Z,[E4001N068] SOCIOLOGIA DEL LINGUAGGIO
5426,E4001N,[E4001N] SOCIOLOGIA,41,2017,2017-07-07T00:00:00Z,[E4001N068] SOCIOLOGIA DEL LINGUAGGIO
5427,E4001N,[E4001N] SOCIOLOGIA,30,2017,2017-09-14T00:00:00Z,[E4001N068] SOCIOLOGIA DEL LINGUAGGIO
5428,E4001N,[E4001N] SOCIOLOGIA,40,2017,2017-04-28T00:00:00Z,[E4001N069] SOCIOLOGIA DELLA POLITICA
5429,E4001N,[E4001N] SOCIOLOGIA,8,2017,2017-07-19T00:00:00Z,[E4001N069] SOCIOLOGIA DELLA POLITICA
5430,E4001N,[E4001N] SOCIOLOGIA,6,2017,2017-09-19T00:00:00Z,[E4001N069] SOCIOLOGIA DELLA POLITICA
5431,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-05-05T00:00:00Z,[E4101B037] ANALISI STATISTICA MULTIVARIATA
5432,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-03-07T00:00:00Z,[E4102B002] ALGEBRA LINEARE
5433,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-06-27T00:00:00Z,[E4102B006] CALCOLO DELLE PROBABILITÀ
5434,E4001N,[E4001N] SOCIOLOGIA,1,2017,2017-01-02T00:00:00Z,[E4102B009] ANALISI MATEMATICA II
5435,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,1,2017,2017-02-15T00:00:00Z,[E1401A005] DIRITTO COSTITUZIONALE
5436,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,1,2017,2017-09-15T00:00:00Z,[E1801M031] ECONOMIA AZIENDALE
5437,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,2,2017,2017-12-04T00:00:00Z,[E1801M051] LINGUA - INGLESE
5438,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,3,2017,2017-06-21T00:00:00Z,[E1801M051] LINGUA - INGLESE
5439,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,1,2017,2017-06-21T00:00:00Z,[E1801M051] LINGUA - INGLESE
5440,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,1,2017,2017-09-15T00:00:00Z,[E1801M051] LINGUA - INGLESE
5441,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,1,2017,2017-02-20T00:00:00Z,[E1801M052] LINGUA - SPAGNOLO
5442,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,2,2017,2017-01-25T00:00:00Z,[E1802M031] ECONOMIA AZIENDALE
5443,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,2,2017,2017-08-02T00:00:00Z,[E1802M031] ECONOMIA AZIENDALE
5444,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,1,2017,2017-02-02T00:00:00Z,[E1802M031] ECONOMIA AZIENDALE
5445,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,1,2017,2017-02-16T00:00:00Z,[E1802M031] ECONOMIA AZIENDALE
5446,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,1,2017,2017-01-26T00:00:00Z,[E1802M116] MANAGEMENT
5447,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,1,2017,2017-01-26T00:00:00Z,[E1802M116] MANAGEMENT
5448,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,1,2017,2017-02-27T00:00:00Z,[E1803M058] LINGUA - FRANCESE
5449,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,1,2017,2017-01-24T00:00:00Z,[E2004P038] WEB MARKETING
5450,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,1,2017,2017-02-21T00:00:00Z,[E2004P038] WEB MARKETING
5451,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,1,2017,2017-11-04T00:00:00Z,[E3301M097] ECONOMIA AZIENDALE
5452,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,1,2017,2017-06-30T00:00:00Z,[E3301M097] ECONOMIA AZIENDALE
5453,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,1,2017,2017-06-14T00:00:00Z,[E3301M097] ECONOMIA AZIENDALE
5454,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,1,2017,2017-09-18T00:00:00Z,[E3301M097] ECONOMIA AZIENDALE
5455,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,1,2017,2017-12-04T00:00:00Z,[E3301M152] DIRITTO DEL LAVORO
5456,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,2,2017,2017-06-28T00:00:00Z,[E3301M160] FONDAMENTI DI FINANZA QUANTITATIVA
5457,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,1,2017,2017-09-21T00:00:00Z,[E3301M160] FONDAMENTI DI FINANZA QUANTITATIVA
5458,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,1,2017,2017-12-04T00:00:00Z,[E3301M180] LINGUA - INGLESE
5459,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,1,2017,2017-06-21T00:00:00Z,[E3301M180] LINGUA - INGLESE
5460,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,1,2017,2017-09-15T00:00:00Z,[E3301M180] LINGUA - INGLESE
5461,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,1,2017,2017-02-20T00:00:00Z,[E3301M182] LINGUA-SPAGNOLO
5462,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,3,2017,2017-11-04T00:00:00Z,[E3301M182] LINGUA-SPAGNOLO
5463,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,1,2017,2017-06-20T00:00:00Z,[E3301M182] LINGUA-SPAGNOLO
5464,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,2,2017,2017-04-07T00:00:00Z,[E3301M182] LINGUA-SPAGNOLO
5465,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,1,2017,2017-12-09T00:00:00Z,[E3301M182] LINGUA-SPAGNOLO
5466,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,1,2017,2017-06-21T00:00:00Z,[E3301M196] MANAGEMENT
5467,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,97,2017,2017-08-02T00:00:00Z,[E4101B001] ANALISI MATEMATICA I
5468,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,72,2017,2017-02-24T00:00:00Z,[E4101B001] ANALISI MATEMATICA I
5469,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,61,2017,2017-04-28T00:00:00Z,[E4101B001] ANALISI MATEMATICA I
5470,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,36,2017,2017-06-30T00:00:00Z,[E4101B001] ANALISI MATEMATICA I
5471,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,27,2017,2017-07-19T00:00:00Z,[E4101B001] ANALISI MATEMATICA I
5472,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,22,2017,2017-09-15T00:00:00Z,[E4101B001] ANALISI MATEMATICA I
5473,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,63,2017,2017-03-07T00:00:00Z,[E4101B002] ALGEBRA LINEARE
5474,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,60,2017,2017-07-17T00:00:00Z,[E4101B002] ALGEBRA LINEARE
5475,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,44,2017,2017-09-14T00:00:00Z,[E4101B002] ALGEBRA LINEARE
5476,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,37,2017,2017-11-13T00:00:00Z,[E4101B002] ALGEBRA LINEARE
5477,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,43,2017,2017-02-02T00:00:00Z,[E4101B003] INFORMATICA
5478,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,56,2017,2017-02-23T00:00:00Z,[E4101B003] INFORMATICA
5479,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,46,2017,2017-08-05T00:00:00Z,[E4101B003] INFORMATICA
5480,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,7,2017,2017-06-28T00:00:00Z,[E4101B003] INFORMATICA
5481,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,18,2017,2017-07-20T00:00:00Z,[E4101B003] INFORMATICA
5482,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,12,2017,2017-09-14T00:00:00Z,[E4101B003] INFORMATICA
5483,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,34,2017,2017-08-05T00:00:00Z,[E4101B004] LABORATORIO DI INFORMATICA
5484,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,8,2017,2017-06-29T00:00:00Z,[E4101B004] LABORATORIO DI INFORMATICA
5485,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,17,2017,2017-07-20T00:00:00Z,[E4101B004] LABORATORIO DI INFORMATICA
5486,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,15,2017,2017-09-14T00:00:00Z,[E4101B004] LABORATORIO DI INFORMATICA
5487,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,1,2017,2017-02-23T00:00:00Z,[E4101B004] LABORATORIO DI INFORMATICA
5489,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,31,2017,2017-02-02T00:00:00Z,[E4101B005] STATISTICA I
5490,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,34,2017,2017-02-22T00:00:00Z,[E4101B005] STATISTICA I
